timestamp,open,high,low,close,volume,number_of_trades
2026-07-29 13:21:00,0.758,0.759,0.758,0.759,224.95,5
2026-07-29 13:22:00,0.759,0.759,0.758,0.759,6299.14,11
2026-07-29 13:23:00,0.759,0.759,0.758,0.758,125.36,7
2026-07-29 13:24:00,0.759,0.759,0.759,0.759,5148.86,20
2026-07-29 13:25:00,0.76,0.76,0.758,0.759,772.25,17
2026-07-29 13:26:00,0.759,0.759,0.759,0.759,34.88,1
2026-07-29 13:27:00,0.76,0.76,0.76,0.76,193.56,14
2026-07-29 13:28:00,0.759,0.759,0.759,0.759,101.49,2
2026-07-29 13:29:00,0.759,0.76,0.759,0.76,956.69,2
2026-07-29 13:30:00,0.76,0.761,0.759,0.761,14930.17,75
2026-07-29 13:31:00,0.761,0.761,0.76,0.76,8634.23,24
2026-07-29 13:32:00,0.761,0.762,0.761,0.762,11073.42,52
2026-07-29 13:33:00,0.762,0.762,0.761,0.761,4623.47,14
2026-07-29 13:34:00,0.761,0.762,0.761,0.762,22.98,2
2026-07-29 13:35:00,0.761,0.761,0.761,0.761,142.13,3
2026-07-29 13:36:00,0.761,0.762,0.761,0.761,882.28,9
2026-07-29 13:37:00,0.761,0.761,0.761,0.761,664.04,2
2026-07-29 13:38:00,0.76,0.76,0.759,0.759,2803.09,12
2026-07-29 13:39:00,0.759,0.76,0.759,0.76,14724.1,27
2026-07-29 13:40:00,0.761,0.761,0.76,0.76,8132.81,34
2026-07-29 13:41:00,0.76,0.76,0.76,0.76,143.94,3
2026-07-29 13:42:00,0.761,0.761,0.761,0.761,4251.22,6
2026-07-29 13:43:00,0.762,0.762,0.762,0.762,53.16,1
2026-07-29 13:44:00,0.761,0.761,0.761,0.761,130.13,2
2026-07-29 13:45:00,0.761,0.761,0.761,0.761,65.41,1
2026-07-29 13:46:00,0.761,0.761,0.761,0.761,3309.02,13
2026-07-29 13:47:00,0.761,0.761,0.76,0.761,95.01,4
2026-07-29 13:48:00,0.761,0.761,0.761,0.761,739.94,18
2026-07-29 13:49:00,0.762,0.762,0.762,0.762,15360.44,43
2026-07-29 13:50:00,0.762,0.763,0.762,0.762,860.16,11
2026-07-29 13:51:00,0.761,0.761,0.76,0.76,3515.54,10
2026-07-29 13:52:00,0.76,0.76,0.76,0.76,711.99,6
2026-07-29 13:53:00,0.759,0.759,0.759,0.759,3397.84,7
2026-07-29 13:54:00,0.759,0.759,0.759,0.759,361.36,4
2026-07-29 13:55:00,0.76,0.76,0.759,0.759,917.4,9
2026-07-29 13:56:00,0.759,0.759,0.758,0.759,35877.38,74
2026-07-29 13:57:00,0.758,0.759,0.758,0.759,9589.41,29
2026-07-29 13:58:00,0.759,0.76,0.759,0.76,6207.33,12
2026-07-29 13:59:00,0.761,0.761,0.761,0.761,141.44,8
2026-07-29 14:00:00,0.762,0.763,0.762,0.762,15101.48,35
2026-07-29 14:01:00,0.761,0.762,0.761,0.762,627.93,4
2026-07-29 14:02:00,0.761,0.761,0.761,0.761,8.7,2
2026-07-29 14:03:00,0.761,0.761,0.761,0.761,2754.54,20
2026-07-29 14:04:00,0.761,0.761,0.761,0.761,4406.75,12
2026-07-29 14:05:00,0.762,0.762,0.762,0.762,3452.11,15
2026-07-29 14:06:00,0.762,0.762,0.762,0.762,1413.97,5
2026-07-29 14:07:00,0.761,0.761,0.76,0.76,355.15,7
2026-07-29 14:08:00,0.761,0.761,0.761,0.761,61.73,1
2026-07-29 14:09:00,0.76,0.761,0.76,0.761,5421.39,14
2026-07-29 14:10:00,0.76,0.76,0.76,0.76,657.23,4
2026-07-29 14:11:00,0.76,0.761,0.76,0.761,298.74,2
2026-07-29 14:12:00,0.76,0.761,0.76,0.76,10439.42,29
2026-07-29 14:13:00,0.76,0.76,0.76,0.76,1476.14,3
2026-07-29 14:14:00,0.759,0.759,0.759,0.759,4040.28,18
2026-07-29 14:15:00,0.76,0.76,0.76,0.76,53.91,3
2026-07-29 14:16:00,0.76,0.761,0.76,0.76,3131.97,24
2026-07-29 14:17:00,0.761,0.762,0.76,0.76,803.38,22
2026-07-29 14:18:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 14:19:00,0.76,0.76,0.76,0.76,107.37,3
2026-07-29 14:20:00,0.76,0.76,0.76,0.76,10553.27,25
2026-07-29 14:21:00,0.76,0.76,0.76,0.76,968.78,2
2026-07-29 14:22:00,0.761,0.761,0.761,0.761,154.55,10
2026-07-29 14:23:00,0.76,0.76,0.76,0.76,2621.0,11
2026-07-29 14:24:00,0.759,0.76,0.758,0.758,39697.54,80
2026-07-29 14:25:00,0.758,0.758,0.758,0.758,5123.14,13
2026-07-29 14:26:00,0.758,0.758,0.755,0.757,15021.09,62
2026-07-29 14:27:00,0.758,0.758,0.757,0.758,1599.31,23
2026-07-29 14:28:00,0.758,0.758,0.758,0.758,29.02,1
2026-07-29 14:29:00,0.758,0.758,0.758,0.758,2634.08,27
2026-07-29 14:30:00,0.758,0.759,0.758,0.759,543.14,8
2026-07-29 14:31:00,0.759,0.759,0.758,0.758,1446.47,6
2026-07-29 14:32:00,0.759,0.759,0.758,0.758,188.4,3
2026-07-29 14:33:00,0.759,0.759,0.759,0.759,381.17,4
2026-07-29 14:34:00,0.759,0.759,0.758,0.759,1427.5,6
2026-07-29 14:35:00,0.758,0.758,0.757,0.757,5170.02,28
2026-07-29 14:36:00,0.758,0.759,0.758,0.759,2802.0,10
2026-07-29 14:37:00,0.758,0.759,0.758,0.758,74.7,5
2026-07-29 14:38:00,0.758,0.759,0.758,0.759,262.52,3
2026-07-29 14:39:00,0.759,0.759,0.758,0.758,889.62,17
2026-07-29 14:40:00,0.758,0.758,0.757,0.758,2635.66,19
2026-07-29 14:41:00,0.759,0.76,0.758,0.759,2433.16,18
2026-07-29 14:42:00,0.759,0.759,0.758,0.759,3172.63,17
2026-07-29 14:43:00,0.759,0.759,0.758,0.758,3624.63,14
2026-07-29 14:44:00,0.758,0.758,0.758,0.758,1287.43,13
2026-07-29 14:45:00,0.758,0.758,0.758,0.758,19.1,1
2026-07-29 14:46:00,0.759,0.759,0.759,0.759,7598.49,14
2026-07-29 14:47:00,0.76,0.76,0.759,0.76,896.65,20
2026-07-29 14:48:00,0.759,0.759,0.759,0.759,1679.69,11
2026-07-29 14:49:00,0.76,0.761,0.76,0.76,2759.05,9
2026-07-29 14:50:00,0.76,0.762,0.76,0.761,467.48,15
2026-07-29 14:51:00,0.761,0.762,0.761,0.761,1069.88,19
2026-07-29 14:52:00,0.761,0.762,0.761,0.761,5800.46,31
2026-07-29 14:53:00,0.762,0.762,0.762,0.762,130.14,1
2026-07-29 14:54:00,0.762,0.762,0.762,0.762,203.25,1
2026-07-29 14:55:00,0.762,0.762,0.76,0.76,9421.11,14
2026-07-29 14:56:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 14:57:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 14:58:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 14:59:00,0.761,0.761,0.761,0.761,26.28,1
2026-07-29 15:00:00,0.76,0.76,0.759,0.76,7386.24,37
2026-07-29 15:01:00,0.76,0.76,0.76,0.76,41.79,1
2026-07-29 15:02:00,0.76,0.761,0.76,0.761,4891.07,11
2026-07-29 15:03:00,0.761,0.762,0.76,0.762,6294.04,23
2026-07-29 15:04:00,0.761,0.761,0.761,0.761,1744.91,10
2026-07-29 15:05:00,0.761,0.761,0.761,0.761,5094.23,6
2026-07-29 15:06:00,0.761,0.761,0.761,0.761,139.07,5
